# Pressure,Area,Total Capital Cost,Total Operating Cost,LCOW,SEC,Pressure,Recovery,Membrane Area,Membrane Permeability,LCOW Direct CAPEX Pump,LCOW Indirect CAPEX Pump,LCOW Direct CAPEX ERD,LCOW Indirect CAPEX ERD,LCOW Direct CAPEX RO,LCOW Indirect CAPEX RO,LCOW Fixed OPEX Pump,LCOW Fixed OPEX RO,LCOW Fixed OPEX ERD,LCOW Variable OPEX Electricity
6.000000e+06,2.500000e+01,3.224399e+04,2.840348e+03,9.430146e-01,3.875519e+00,6.000000e+06,2.264372e-01,2.500000e+01,4.200000e-12,2.162476e-01,2.162476e-01,2.290679e-02,2.290679e-02,1.152842e-02,1.152842e-02,1.297485e-01,2.997388e-02,1.374407e-02,2.681826e-01
6.000000e+06,2.750000e+01,3.232457e+04,2.911457e+03,8.857060e-01,3.705304e+00,6.000000e+06,2.442356e-01,2.750000e+01,4.200000e-12,2.004887e-01,2.004887e-01,2.074948e-02,2.074948e-02,1.175712e-02,1.175712e-02,1.202932e-01,3.056852e-02,1.244969e-02,2.564039e-01
6.000000e+06,3.000000e+01,3.240796e+04,2.980296e+03,8.382733e-01,3.563668e+00,6.000000e+06,2.612970e-01,3.000000e+01,4.200000e-12,1.873978e-01,1.873978e-01,1.895741e-02,1.895741e-02,1.198848e-02,1.198848e-02,1.124387e-01,3.117005e-02,1.137444e-02,2.466027e-01
6.000000e+06,3.250000e+01,3.249405e+04,3.046965e+03,7.984510e-01,3.444060e+00,6.000000e+06,2.776486e-01,3.250000e+01,4.200000e-12,1.763614e-01,1.763614e-01,1.744660e-02,1.744660e-02,1.222265e-02,1.222265e-02,1.058168e-01,3.177888e-02,1.046796e-02,2.383260e-01
6.000000e+06,3.500000e+01,3.258274e+04,3.111558e+03,7.646162e-01,3.341789e+00,6.000000e+06,2.933175e-01,3.500000e+01,4.200000e-12,1.669402e-01,1.669402e-01,1.615694e-02,1.615694e-02,1.245970e-02,1.245970e-02,1.001641e-01,3.239521e-02,9.694161e-03,2.312489e-01
6.000000e+06,3.750000e+01,3.267392e+04,3.174169e+03,7.355758e-01,3.253404e+00,6.000000e+06,3.083310e-01,3.750000e+01,4.200000e-12,1.588114e-01,1.588114e-01,1.504420e-02,1.504420e-02,1.269964e-02,1.269964e-02,9.528687e-02,3.301907e-02,9.026518e-03,2.251328e-01
6.000000e+06,4.000000e+01,3.276750e+04,3.234888e+03,7.104327e-01,3.176309e+00,6.000000e+06,3.227163e-01,4.000000e+01,4.200000e-12,1.517323e-01,1.517323e-01,1.407516e-02,1.407516e-02,1.294245e-02,1.294245e-02,9.103941e-02,3.365038e-02,8.445098e-03,2.197979e-01
6.000000e+06,4.250000e+01,3.286336e+04,3.293805e+03,6.884991e-01,3.108515e+00,6.000000e+06,3.365003e-01,4.250000e+01,4.200000e-12,1.455170e-01,1.455170e-01,1.322437e-02,1.322437e-02,1.318806e-02,1.318806e-02,8.731017e-02,3.428896e-02,7.934624e-03,2.151065e-01
6.000000e+06,4.500000e+01,3.296142e+04,3.351008e+03,6.692387e-01,3.048469e+00,6.000000e+06,3.497099e-01,4.500000e+01,4.200000e-12,1.400203e-01,1.400203e-01,1.247198e-02,1.247198e-02,1.343637e-02,1.343637e-02,8.401220e-02,3.493457e-02,7.483190e-03,2.109514e-01
6.000000e+06,4.750000e+01,3.306156e+04,3.406583e+03,6.522274e-01,2.994945e+00,6.000000e+06,3.623717e-01,4.750000e+01,4.200000e-12,1.351278e-01,1.351278e-01,1.180230e-02,1.180230e-02,1.368727e-02,1.368727e-02,8.107669e-02,3.558690e-02,7.081380e-03,2.072476e-01
6.000000e+06,5.000000e+01,3.316368e+04,3.460614e+03,6.371246e-01,2.946959e+00,6.000000e+06,3.745118e-01,5.000000e+01,4.200000e-12,1.307475e-01,1.307475e-01,1.120274e-02,1.120274e-02,1.394062e-02,1.394062e-02,7.844853e-02,3.624560e-02,6.721645e-03,2.039270e-01
6.000000e+06,5.250000e+01,3.326769e+04,3.513183e+03,6.236543e-01,2.903713e+00,6.000000e+06,3.861559e-01,5.250000e+01,4.200000e-12,1.268050e-01,1.268050e-01,1.066311e-02,1.066311e-02,1.419626e-02,1.419626e-02,7.608299e-02,3.691028e-02,6.397863e-03,2.009344e-01
6.000000e+06,5.500000e+01,3.337350e+04,3.564372e+03,6.115897e-01,2.864553e+00,6.000000e+06,3.973295e-01,5.500000e+01,4.200000e-12,1.232390e-01,1.232390e-01,1.017503e-02,1.017503e-02,1.445404e-02,1.445404e-02,7.394341e-02,3.758051e-02,6.105016e-03,1.982246e-01
6.000000e+06,5.750000e+01,3.348100e+04,3.614259e+03,6.007432e-01,2.828938e+00,6.000000e+06,4.080573e-01,5.750000e+01,4.200000e-12,1.199991e-01,1.199991e-01,9.731581e-03,9.731581e-03,1.471378e-02,1.471378e-02,7.199945e-02,3.825582e-02,5.838949e-03,1.957601e-01
6.000000e+06,6.000000e+01,3.359010e+04,3.662924e+03,5.909575e-01,2.796417e+00,6.000000e+06,4.183638e-01,6.000000e+01,4.200000e-12,1.170429e-01,1.170429e-01,9.326978e-03,9.326978e-03,1.497527e-02,1.497527e-02,7.022572e-02,3.893570e-02,5.596187e-03,1.935097e-01
6.000000e+06,6.250000e+01,3.370072e+04,3.710444e+03,5.821001e-01,2.766611e+00,6.000000e+06,4.282731e-01,6.250000e+01,4.200000e-12,1.143347e-01,1.143347e-01,8.956337e-03,8.956337e-03,1.523830e-02,1.523830e-02,6.860085e-02,3.961959e-02,5.373802e-03,1.914471e-01
6.000000e+06,6.500000e+01,3.381276e+04,3.756898e+03,5.740580e-01,2.739197e+00,6.000000e+06,4.378092e-01,6.500000e+01,4.200000e-12,1.118444e-01,1.118444e-01,8.615506e-03,8.615506e-03,1.550265e-02,1.550265e-02,6.710662e-02,4.030689e-02,5.169304e-03,1.895501e-01
6.000000e+06,6.750000e+01,3.392612e+04,3.802363e+03,5.667340e-01,2.713903e+00,6.000000e+06,4.469960e-01,6.750000e+01,4.200000e-12,1.095457e-01,1.095457e-01,8.300922e-03,8.300922e-03,1.576804e-02,1.576804e-02,6.572743e-02,4.099689e-02,4.980553e-03,1.877998e-01
6.000000e+06,7.000000e+01,3.404073e+04,3.846923e+03,5.600439e-01,2.690494e+00,6.000000e+06,4.558575e-01,7.000000e+01,4.200000e-12,1.074162e-01,1.074162e-01,8.009495e-03,8.009495e-03,1.603417e-02,1.603417e-02,6.444974e-02,4.168883e-02,4.805697e-03,1.861799e-01
6.000000e+06,7.250000e+01,3.415648e+04,3.890665e+03,5.539137e-01,2.668770e+00,6.000000e+06,4.644186e-01,7.250000e+01,4.200000e-12,1.054361e-01,1.054361e-01,7.738517e-03,7.738517e-03,1.630068e-02,1.630068e-02,6.326167e-02,4.238178e-02,4.643110e-03,1.846766e-01
6.000000e+06,7.500000e+01,3.427327e+04,3.933682e+03,5.482774e-01,2.648555e+00,6.000000e+06,4.727054e-01,7.500000e+01,4.200000e-12,1.035878e-01,1.035878e-01,7.485580e-03,7.485580e-03,1.656716e-02,1.656716e-02,6.215266e-02,4.307463e-02,4.491348e-03,1.832777e-01
6.000000e+06,7.750000e+01,3.439100e+04,3.976084e+03,5.430752e-01,2.629703e+00,6.000000e+06,4.807458e-01,7.750000e+01,4.200000e-12,1.018553e-01,1.018553e-01,7.248502e-03,7.248502e-03,1.683308e-02,1.683308e-02,6.111317e-02,4.376601e-02,4.349101e-03,1.819732e-01
6.000000e+06,8.000000e+01,3.450955e+04,4.018000e+03,5.382516e-01,2.612088e+00,6.000000e+06,4.885714e-01,8.000000e+01,4.200000e-12,1.002238e-01,1.002238e-01,7.025257e-03,7.025257e-03,1.709777e-02,1.709777e-02,6.013429e-02,4.445419e-02,4.215154e-03,1.807543e-01
6.000000e+06,8.250000e+01,3.462878e+04,4.059594e+03,5.337532e-01,2.595607e+00,6.000000e+06,4.962193e-01,8.250000e+01,4.200000e-12,9.867915e-02,9.867915e-02,6.813892e-03,6.813892e-03,1.736032e-02,1.736032e-02,5.920749e-02,4.513683e-02,4.088335e-03,1.796138e-01
6.000000e+06,8.500000e+01,3.474850e+04,4.101089e+03,5.295263e-01,2.580185e+00,6.000000e+06,5.037354e-01,8.500000e+01,4.200000e-12,9.720678e-02,9.720678e-02,6.612428e-03,6.612428e-03,1.761951e-02,1.761951e-02,5.832407e-02,4.581073e-02,3.967457e-03,1.785466e-01
6.166667e+06,2.500000e+01,3.299046e+04,2.944674e+03,9.283389e-01,3.881887e+00,6.166667e+06,2.368047e-01,2.500000e+01,4.200000e-12,2.126226e-01,2.126226e-01,2.161073e-02,2.161073e-02,1.102369e-02,1.102369e-02,1.275736e-01,2.866160e-02,1.296644e-02,2.686232e-01
6.166667e+06,2.750000e+01,3.306839e+04,3.019341e+03,8.724591e-01,3.715268e+00,6.166667e+06,2.552995e-01,2.750000e+01,4.200000e-12,1.972195e-01,1.972195e-01,1.956006e-02,1.956006e-02,1.124761e-02,1.124761e-02,1.183317e-01,2.924378e-02,1.173604e-02,2.570933e-01
6.166667e+06,3.000000e+01,3.314933e+04,3.091507e+03,8.262325e-01,3.576674e+00,6.166667e+06,2.730034e-01,3.000000e+01,4.200000e-12,1.844301e-01,1.844301e-01,1.785739e-02,1.785739e-02,1.147442e-02,1.147442e-02,1.106581e-01,2.983348e-02,1.071444e-02,2.475028e-01
6.166667e+06,3.250000e+01,3.323318e+04,3.161280e+03,7.874439e-01,3.459682e+00,6.166667e+06,2.899459e-01,3.250000e+01,4.200000e-12,1.736532e-01,1.736532e-01,1.642268e-02,1.642268e-02,1.170426e-02,1.170426e-02,1.041919e-01,3.043107e-02,9.853606e-03,2.394070e-01
6.166667e+06,3.500000e+01,3.331981e+04,3.228767e+03,7.545066e-01,3.359688e+00,6.166667e+06,3.061568e-01,3.500000e+01,4.200000e-12,1.644584e-01,1.644584e-01,1.519859e-02,1.519859e-02,1.193718e-02,1.193718e-02,9.867502e-02,3.103666e-02,9.119153e-03,2.324875e-01
6.166667e+06,3.750000e+01,3.340911e+04,3.294073e+03,7.262539e-01,3.273307e+00,6.166667e+06,3.216658e-01,3.750000e+01,4.200000e-12,1.565290e-01,1.565290e-01,1.414299e-02,1.414299e-02,1.217317e-02,1.217317e-02,9.391742e-02,3.165025e-02,8.485796e-03,2.265100e-01
6.166667e+06,4.000000e+01,3.350097e+04,3.357299e+03,7.018084e-01,3.197992e+00,6.166667e+06,3.365030e-01,4.000000e+01,4.200000e-12,1.496273e-01,1.496273e-01,1.322422e-02,1.322422e-02,1.241219e-02,1.241219e-02,8.977639e-02,3.227170e-02,7.934530e-03,2.212983e-01
6.166667e+06,4.250000e+01,3.359528e+04,3.418547e+03,6.804975e-01,3.131791e+00,6.166667e+06,3.506981e-01,4.250000e+01,4.200000e-12,1.435709e-01,1.435709e-01,1.241798e-02,1.241798e-02,1.265415e-02,1.265415e-02,8.614254e-02,3.290079e-02,7.450790e-03,2.167173e-01
6.166667e+06,4.500000e+01,3.369192e+04,3.477916e+03,6.617967e-01,3.073183e+00,6.166667e+06,3.642806e-01,4.500000e+01,4.200000e-12,1.382177e-01,1.382177e-01,1.170538e-02,1.170538e-02,1.289893e-02,1.289893e-02,8.293063e-02,3.353723e-02,7.023227e-03,2.126616e-01
6.166667e+06,4.750000e+01,3.379078e+04,3.535504e+03,6.452911e-01,3.020961e+00,6.166667e+06,3.772800e-01,4.750000e+01,4.200000e-12,1.334554e-01,1.334554e-01,1.107144e-02,1.107144e-02,1.314641e-02,1.314641e-02,8.007322e-02,3.418067e-02,6.642862e-03,2.090479e-01
6.166667e+06,5.000000e+01,3.389175e+04,3.591406e+03,6.306477e-01,2.974163e+00,6.166667e+06,3.897250e-01,5.000000e+01,4.200000e-12,1.291938e-01,1.291938e-01,1.050417e-02,1.050417e-02,1.339643e-02,1.339643e-02,7.751626e-02,3.483073e-02,6.302499e-03,2.058095e-01
6.166667e+06,5.250000e+01,3.399472e+04,3.645715e+03,6.175963e-01,2.932004e+00,6.166667e+06,4.016441e-01,5.250000e+01,4.200000e-12,1.253599e-01,1.253599e-01,9.993835e-03,9.993835e-03,1.364883e-02,1.364883e-02,7.521591e-02,3.548695e-02,5.996301e-03,2.028921e-01
6.166667e+06,5.500000e+01,3.409958e+04,3.698524e+03,6.059152e-01,2.893843e+00,6.166667e+06,4.130651e-01,5.500000e+01,4.200000e-12,1.218937e-01,1.218937e-01,9.532470e-03,9.532470e-03,1.390342e-02,1.390342e-02,7.313623e-02,3.614889e-02,5.719482e-03,2.002515e-01
6.166667e+06,5.750000e+01,3.420624e+04,3.749922e+03,5.954206e-01,2.859150e+00,6.166667e+06,4.240156e-01,5.750000e+01,4.200000e-12,1.187457e-01,1.187457e-01,9.113462e-03,9.113462e-03,1.416001e-02,1.416001e-02,7.124743e-02,3.681601e-02,5.468077e-03,1.978507e-01
6.166667e+06,6.000000e+01,3.431459e+04,3.799998e+03,5.859587e-01,2.827482e+00,6.166667e+06,4.345226e-01,6.000000e+01,4.200000e-12,1.158744e-01,1.158744e-01,8.731290e-03,8.731290e-03,1.441838e-02,1.441838e-02,6.952464e-02,3.748778e-02,5.238774e-03,1.956593e-01
6.166667e+06,6.250000e+01,3.442452e+04,3.848841e+03,5.773994e-01,2.798467e+00,6.166667e+06,4.446126e-01,6.250000e+01,4.200000e-12,1.132447e-01,1.132447e-01,8.381293e-03,8.381293e-03,1.467830e-02,1.467830e-02,6.794685e-02,3.816357e-02,5.028776e-03,1.936515e-01
6.166667e+06,6.500000e+01,3.453594e+04,3.896541e+03,5.696320e-01,2.771790e+00,6.166667e+06,4.543123e-01,6.500000e+01,4.200000e-12,1.108269e-01,1.108269e-01,8.059501e-03,8.059501e-03,1.493951e-02,1.493951e-02,6.649616e-02,3.884272e-02,4.835700e-03,1.918055e-01
6.166667e+06,6.750000e+01,3.464874e+04,3.943189e+03,5.625610e-01,2.747183e+00,6.166667e+06,4.636482e-01,6.750000e+01,4.200000e-12,1.085953e-01,1.085953e-01,7.762500e-03,7.762500e-03,1.520172e-02,1.520172e-02,6.515721e-02,3.952446e-02,4.657500e-03,1.901027e-01
6.166667e+06,7.000000e+01,3.476283e+04,3.988882e+03,5.561033e-01,2.724417e+00,6.166667e+06,4.726476e-01,7.000000e+01,4.200000e-12,1.065277e-01,1.065277e-01,7.487320e-03,7.487320e-03,1.546458e-02,1.546458e-02,6.391659e-02,4.020790e-02,4.492392e-03,1.885273e-01
6.166667e+06,7.250000e+01,3.487809e+04,4.033723e+03,5.501854e-01,2.703295e+00,6.166667e+06,4.813387e-01,7.250000e+01,4.200000e-12,1.046042e-01,1.046042e-01,7.231342e-03,7.231342e-03,1.572768e-02,1.572768e-02,6.276251e-02,4.089197e-02,4.338805e-03,1.870657e-01
6.166667e+06,7.500000e+01,3.499440e+04,4.077829e+03,5.447413e-01,2.683649e+00,6.166667e+06,4.897517e-01,7.500000e+01,4.200000e-12,1.028073e-01,1.028073e-01,6.992213e-03,6.992213e-03,1.599052e-02,1.599052e-02,6.168436e-02,4.157536e-02,4.195328e-03,1.857062e-01
6.166667e+06,7.750000e+01,3.511165e+04,4.121341e+03,5.397102e-01,2.665338e+00,6.166667e+06,4.979205e-01,7.750000e+01,4.200000e-12,1.011206e-01,1.011206e-01,6.767767e-03,6.767767e-03,1.625246e-02,1.625246e-02,6.067238e-02,4.225639e-02,4.060660e-03,1.844391e-01
6.166667e+06,8.000000e+01,3.522968e+04,4.164433e+03,5.350344e-01,2.648244e+00,6.166667e+06,5.058844e-01,8.000000e+01,4.200000e-12,9.952874e-02,9.952874e-02,6.555935e-03,6.555935e-03,1.651262e-02,1.651262e-02,5.971724e-02,4.293282e-02,3.933561e-03,1.832562e-01
6.166667e+06,8.250000e+01,3.534830e+04,4.207342e+03,5.306563e-01,2.632281e+00,6.166667e+06,5.136923e-01,8.250000e+01,4.200000e-12,9.801595e-02,9.801595e-02,6.354636e-03,6.354636e-03,1.676982e-02,1.676982e-02,5.880957e-02,4.360152e-02,3.812781e-03,1.821516e-01
6.166667e+06,8.500000e+01,3.546727e+04,4.250418e+03,5.265142e-01,2.617403e+00,6.166667e+06,5.214096e-01,8.500000e+01,4.200000e-12,9.656524e-02,9.656524e-02,6.161605e-03,6.161605e-03,1.702227e-02,1.702227e-02,5.793914e-02,4.425789e-02,3.696963e-03,1.811220e-01
6.333333e+06,2.500000e+01,3.373726e+04,3.050489e+03,9.154418e-01,3.892170e+00,6.333333e+06,2.470830e-01,2.500000e+01,4.200000e-12,2.093773e-01,2.093773e-01,2.043320e-02,2.043320e-02,1.056512e-02,1.056512e-02,1.256264e-01,2.746932e-02,1.225992e-02,2.693348e-01
6.333333e+06,2.750000e+01,3.381262e+04,3.128770e+03,8.608722e-01,3.728844e+00,6.333333e+06,2.662551e-01,2.750000e+01,4.200000e-12,1.943008e-01,1.943008e-01,1.847970e-02,1.847970e-02,1.078480e-02,1.078480e-02,1.165805e-01,2.804048e-02,1.108782e-02,2.580328e-01
6.333333e+06,3.000000e+01,3.389121e+04,3.204303e+03,8.157531e-01,3.593042e+00,6.333333e+06,2.845809e-01,3.000000e+01,4.200000e-12,1.817887e-01,1.817887e-01,1.685851e-02,1.685851e-02,1.100761e-02,1.100761e-02,1.090732e-01,2.861978e-02,1.011511e-02,2.486354e-01
6.333333e+06,3.250000e+01,3.397289e+04,3.277208e+03,7.779151e-01,3.478453e+00,6.333333e+06,3.020924e-01,3.250000e+01,4.200000e-12,1.712509e-01,1.712509e-01,1.549315e-02,1.549315e-02,1.123365e-02,1.123365e-02,1.027505e-01,2.920749e-02,9.295890e-03,2.407059e-01
6.333333e+06,3.500000e+01,3.405755e+04,3.347604e+03,7.458043e-01,3.380553e+00,6.333333e+06,3.188222e-01,3.500000e+01,4.200000e-12,1.622647e-01,1.622647e-01,1.432885e-02,1.432885e-02,1.146296e-02,1.146296e-02,9.735882e-02,2.980371e-02,8.597313e-03,2.339314e-01
6.333333e+06,3.750000e+01,3.414506e+04,3.415609e+03,7.182777e-01,3.296017e+00,6.333333e+06,3.348029e-01,3.750000e+01,4.200000e-12,1.545195e-01,1.545195e-01,1.332537e-02,1.332537e-02,1.169552e-02,1.169552e-02,9.271172e-02,3.040835e-02,7.995220e-03,2.280816e-01
6.333333e+06,4.000000e+01,3.423530e+04,3.481338e+03,6.944761e-01,3.222343e+00,6.333333e+06,3.500674e-01,4.000000e+01,4.200000e-12,1.477818e-01,1.477818e-01,1.245242e-02,1.245242e-02,1.193125e-02,1.193125e-02,8.866908e-02,3.102124e-02,7.471452e-03,2.229834e-01
6.333333e+06,4.250000e+01,3.432814e+04,3.544905e+03,6.737405e-01,3.157613e+00,6.333333e+06,3.646484e-01,4.250000e+01,4.200000e-12,1.418725e-01,1.418725e-01,1.168682e-02,1.168682e-02,1.217004e-02,1.217004e-02,8.512350e-02,3.164210e-02,7.012095e-03,2.185041e-01
6.333333e+06,4.500000e+01,3.442346e+04,3.606422e+03,6.555572e-01,3.100331e+00,6.333333e+06,3.785786e-01,4.500000e+01,4.200000e-12,1.366521e-01,1.366521e-01,1.101050e-02,1.101050e-02,1.241177e-02,1.241177e-02,8.199129e-02,3.227061e-02,6.606301e-03,2.145402e-01
6.333333e+06,4.750000e+01,3.452114e+04,3.665998e+03,6.395196e-01,3.049313e+00,6.333333e+06,3.918902e-01,4.750000e+01,4.200000e-12,1.320104e-01,1.320104e-01,1.040915e-02,1.040915e-02,1.265630e-02,1.265630e-02,7.920624e-02,3.290637e-02,6.245493e-03,2.110098e-01
6.333333e+06,5.000000e+01,3.462104e+04,3.723742e+03,6.253015e-01,3.003612e+00,6.333333e+06,4.046150e-01,5.000000e+01,4.200000e-12,1.278588e-01,1.278588e-01,9.871320e-03,9.871320e-03,1.290344e-02,1.290344e-02,7.671528e-02,3.354894e-02,5.922792e-03,2.078474e-01
6.333333e+06,5.250000e+01,3.472307e+04,3.779758e+03,6.126381e-01,2.962459e+00,6.333333e+06,4.167841e-01,5.250000e+01,4.200000e-12,1.241256e-01,1.241256e-01,9.387702e-03,9.387702e-03,1.315302e-02,1.315302e-02,7.447537e-02,3.419786e-02,5.632621e-03,2.049996e-01
6.333333e+06,5.500000e+01,3.482709e+04,3.834150e+03,6.013121e-01,2.925223e+00,6.333333e+06,4.284284e-01,5.500000e+01,4.200000e-12,1.207520e-01,1.207520e-01,8.950676e-03,8.950676e-03,1.340485e-02,1.340485e-02,7.245120e-02,3.485260e-02,5.370406e-03,2.024229e-01
6.333333e+06,5.750000e+01,3.493299e+04,3.887021e+03,5.911434e-01,2.891383e+00,6.333333e+06,4.395780e-01,5.750000e+01,4.200000e-12,1.176892e-01,1.176892e-01,8.553927e-03,8.553927e-03,1.365870e-02,1.365870e-02,7.061353e-02,3.551262e-02,5.132356e-03,2.000812e-01
6.333333e+06,6.000000e+01,3.504067e+04,3.938471e+03,5.819809e-01,2.860504e+00,6.333333e+06,4.502626e-01,6.000000e+01,4.200000e-12,1.148965e-01,1.148965e-01,8.192171e-03,8.192171e-03,1.391435e-02,1.391435e-02,6.893789e-02,3.617730e-02,4.915303e-03,1.979444e-01
6.333333e+06,6.250000e+01,3.515000e+04,3.988601e+03,5.736972e-01,2.832222e+00,6.333333e+06,4.605116e-01,6.250000e+01,4.200000e-12,1.123394e-01,1.123394e-01,7.860947e-03,7.860947e-03,1.417153e-02,1.417153e-02,6.740362e-02,3.684599e-02,4.716568e-03,1.959873e-01
6.333333e+06,6.500000e+01,3.526088e+04,4.037514e+03,5.661832e-01,2.806226e+00,6.333333e+06,4.703544e-01,6.500000e+01,4.200000e-12,1.099885e-01,1.099885e-01,7.556446e-03,7.556446e-03,1.442997e-02,1.442997e-02,6.599311e-02,3.751793e-02,4.533868e-03,1.941884e-01
6.333333e+06,6.750000e+01,3.537319e+04,4.085316e+03,5.593448e-01,2.782255e+00,6.333333e+06,4.798208e-01,6.750000e+01,4.200000e-12,1.078186e-01,1.078186e-01,7.275387e-03,7.275387e-03,1.468933e-02,1.468933e-02,6.469113e-02,3.819227e-02,4.365232e-03,1.925296e-01
6.333333e+06,7.000000e+01,3.548682e+04,4.132121e+03,5.530997e-01,2.760083e+00,6.333333e+06,4.889413e-01,7.000000e+01,4.200000e-12,1.058073e-01,1.058073e-01,7.014897e-03,7.014897e-03,1.494923e-02,1.494923e-02,6.348441e-02,3.886799e-02,4.208938e-03,1.909954e-01
6.333333e+06,7.250000e+01,3.560164e+04,4.178054e+03,5.473744e-01,2.739521e+00,6.333333e+06,4.977486e-01,7.250000e+01,4.200000e-12,1.039352e-01,1.039352e-01,6.772423e-03,6.772423e-03,1.520917e-02,1.520917e-02,6.236110e-02,3.954383e-02,4.063454e-03,1.895725e-01
6.333333e+06,7.500000e+01,3.571752e+04,4.223264e+03,5.421022e-01,2.720405e+00,6.333333e+06,5.062784e-01,7.500000e+01,4.200000e-12,1.021841e-01,1.021841e-01,6.545638e-03,6.545638e-03,1.546854e-02,1.546854e-02,6.131044e-02,4.021820e-02,3.927383e-03,1.882497e-01
6.333333e+06,7.750000e+01,3.583430e+04,4.267935e+03,5.372204e-01,2.702603e+00,6.333333e+06,5.145721e-01,7.750000e+01,4.200000e-12,1.005371e-01,1.005371e-01,6.332347e-03,6.332347e-03,1.572653e-02,1.572653e-02,6.032226e-02,4.088898e-02,3.799408e-03,1.870178e-01
6.333333e+06,8.000000e+01,3.595178e+04,4.312315e+03,5.326670e-01,2.686011e+00,6.333333e+06,5.226808e-01,8.000000e+01,4.200000e-12,9.897740e-02,9.897740e-02,6.130364e-03,6.130364e-03,1.598199e-02,1.598199e-02,5.938644e-02,4.155317e-02,3.678218e-03,1.858697e-01
6.333333e+06,8.250000e+01,3.606971e+04,4.356768e+03,5.283769e-01,2.670572e+00,6.333333e+06,5.306727e-01,8.250000e+01,4.200000e-12,9.748681e-02,9.748681e-02,5.937339e-03,5.937339e-03,1.623322e-02,1.623322e-02,5.849208e-02,4.220637e-02,3.562403e-03,1.848013e-01
6.333333e+06,8.500000e+01,3.618770e+04,4.401889e+03,5.242746e-01,2.656303e+00,6.333333e+06,5.386477e-01,8.500000e+01,4.200000e-12,9.604346e-02,9.604346e-02,5.750440e-03,5.750440e-03,1.647751e-02,1.647751e-02,5.762608e-02,4.284152e-02,3.450264e-03,1.838139e-01
6.500000e+06,2.500000e+01,3.448442e+04,3.157765e+03,9.040989e-01,3.905879e+00,6.500000e+06,2.572704e-01,2.500000e+01,4.200000e-12,2.064642e-01,2.064642e-01,1.935893e-02,1.935893e-02,1.014677e-02,1.014677e-02,1.238785e-01,2.638159e-02,1.161536e-02,2.702835e-01
6.500000e+06,2.750000e+01,3.455728e+04,3.239709e+03,8.507365e-01,3.745585e+00,6.500000e+06,2.771005e-01,2.750000e+01,4.200000e-12,1.916890e-01,1.916890e-01,1.749436e-02,1.749436e-02,1.036270e-02,1.036270e-02,1.150134e-01,2.694301e-02,1.049662e-02,2.591913e-01
6.500000e+06,3.000000e+01,3.463358e+04,3.318643e+03,8.066393e-01,3.612356e+00,6.500000e+06,2.960274e-01,3.000000e+01,4.200000e-12,1.794331e-01,1.794331e-01,1.594775e-02,1.594775e-02,1.058197e-02,1.058197e-02,1.076599e-01,2.751313e-02,9.568649e-03,2.499719e-01
6.500000e+06,3.250000e+01,3.471318e+04,3.394701e+03,7.696797e-01,3.499984e+00,6.500000e+06,3.140860e-01,3.250000e+01,4.200000e-12,1.691165e-01,1.691165e-01,1.464588e-02,1.464588e-02,1.080469e-02,1.080469e-02,1.014699e-01,2.809219e-02,8.787530e-03,2.421959e-01
6.500000e+06,3.500000e+01,3.479596e+04,3.468017e+03,7.383335e-01,3.404020e+00,6.500000e+06,3.313116e-01,3.500000e+01,4.200000e-12,1.603238e-01,1.603238e-01,1.353634e-02,1.353634e-02,1.103085e-02,1.103085e-02,9.619428e-02,2.868020e-02,8.121802e-03,2.355552e-01
6.500000e+06,3.750000e+01,3.488177e+04,3.538721e+03,7.114797e-01,3.321191e+00,6.500000e+06,3.477401e-01,3.750000e+01,4.200000e-12,1.527495e-01,1.527495e-01,1.258057e-02,1.258057e-02,1.126040e-02,1.126040e-02,9.164972e-02,2.927705e-02,7.548340e-03,2.298235e-01
6.500000e+06,4.000000e+01,3.497048e+04,3.606943e+03,6.882752e-01,3.249036e+00,6.500000e+06,3.634075e-01,4.000000e+01,4.200000e-12,1.461641e-01,1.461641e-01,1.174960e-02,1.174960e-02,1.149327e-02,1.149327e-02,8.769847e-02,2.988250e-02,7.049757e-03,2.248305e-01
6.500000e+06,4.250000e+01,3.506195e+04,3.672811e+03,6.680738e-01,3.185669e+00,6.500000e+06,3.783498e-01,4.250000e+01,4.200000e-12,1.403916e-01,1.403916e-01,1.102122e-02,1.102122e-02,1.172932e-02,1.172932e-02,8.423496e-02,3.049624e-02,6.612730e-03,2.204455e-01
6.500000e+06,4.500000e+01,3.515605e+04,3.736451e+03,6.503713e-01,3.129617e+00,6.500000e+06,3.926027e-01,4.500000e+01,4.200000e-12,1.352949e-01,1.352949e-01,1.037812e-02,1.037812e-02,1.196841e-02,1.196841e-02,8.117691e-02,3.111788e-02,6.226873e-03,2.165668e-01
6.500000e+06,4.750000e+01,3.525263e+04,3.797986e+03,6.347687e-01,3.079717e+00,6.500000e+06,4.062018e-01,4.750000e+01,4.200000e-12,1.307654e-01,1.307654e-01,9.806618e-03,9.806618e-03,1.221038e-02,1.221038e-02,7.845923e-02,3.174699e-02,5.883971e-03,2.131138e-01
6.500000e+06,5.000000e+01,3.535158e+04,3.857538e+03,6.209461e-01,3.035036e+00,6.500000e+06,4.191818e-01,5.000000e+01,4.200000e-12,1.267162e-01,1.267162e-01,9.295733e-03,9.295733e-03,1.245504e-02,1.245504e-02,7.602973e-02,3.238310e-02,5.577440e-03,2.100219e-01
